split,label,filename,ext,path,width,height,mode,new_split,dest_filename,dest_path
validate,no_cancer,LUNG MRI NC (479).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (479).png,607,465,RGBA,train,validate__LUNG MRI NC (479).png,..\dataset_split\train\no_cancer\validate__LUNG MRI NC (479).png
train,no_cancer,LUNG MRI-NC (544).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (544).png,512,512,RGBA,train,train__LUNG MRI-NC (544).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (544).png
train,no_cancer,LUNG MRI-NC (117).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (117).png,512,512,RGBA,train,train__LUNG MRI-NC (117).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (117).png
train,cancer,Lung MRI (812).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (812).png,512,512,RGBA,train,train__Lung MRI (812).png,..\dataset_split\train\cancer\train__Lung MRI (812).png
train,cancer,Lung MRI (479).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (479).png,489,342,RGBA,train,train__Lung MRI (479).png,..\dataset_split\train\cancer\train__Lung MRI (479).png
validate,cancer,Lung MRI (1407).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1407).png,512,512,RGBA,train,validate__Lung MRI (1407).png,..\dataset_split\train\cancer\validate__Lung MRI (1407).png
train,no_cancer,LUNG MRI-NC (135).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (135).png,512,512,RGBA,train,train__LUNG MRI-NC (135).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (135).png
train,no_cancer,LUNG MRI-NC (426).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (426).png,512,512,RGBA,train,train__LUNG MRI-NC (426).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (426).png
train,cancer,Lung MRI (783).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (783).png,512,512,RGBA,train,train__Lung MRI (783).png,..\dataset_split\train\cancer\train__Lung MRI (783).png
train,cancer,Lung MRI (723).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (723).png,512,512,RGBA,train,train__Lung MRI (723).png,..\dataset_split\train\cancer\train__Lung MRI (723).png
validate,no_cancer,LUNG MRI NC (263).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (263).png,512,512,RGBA,train,validate__LUNG MRI NC (263).png,..\dataset_split\train\no_cancer\validate__LUNG MRI NC (263).png
validate,cancer,Lung MRI (1257).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1257).png,479,327,RGBA,train,validate__Lung MRI (1257).png,..\dataset_split\train\cancer\validate__Lung MRI (1257).png
validate,no_cancer,LUNG MRI NC (193).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (193).png,512,512,RGBA,train,validate__LUNG MRI NC (193).png,..\dataset_split\train\no_cancer\validate__LUNG MRI NC (193).png
train,cancer,Lung MRI (189).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (189).png,426,260,RGBA,train,train__Lung MRI (189).png,..\dataset_split\train\cancer\train__Lung MRI (189).png
train,cancer,Lung MRI (595).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (595).png,412,301,RGBA,train,train__Lung MRI (595).png,..\dataset_split\train\cancer\train__Lung MRI (595).png
train,no_cancer,LUNG MRI-NC (609).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (609).png,512,512,RGBA,train,train__LUNG MRI-NC (609).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (609).png
train,cancer,Lung MRI (764).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (764).png,512,512,RGBA,train,train__Lung MRI (764).png,..\dataset_split\train\cancer\train__Lung MRI (764).png
validate,cancer,Lung MRI (1272).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1272).png,499,320,RGBA,train,validate__Lung MRI (1272).png,..\dataset_split\train\cancer\validate__Lung MRI (1272).png
validate,cancer,Lung MRI (1472).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1472).png,512,512,RGBA,train,validate__Lung MRI (1472).png,..\dataset_split\train\cancer\validate__Lung MRI (1472).png
train,no_cancer,LUNG MRI-NC (29).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (29).png,512,512,RGBA,train,train__LUNG MRI-NC (29).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (29).png
train,cancer,Lung MRI (592).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (592).png,437,311,RGBA,train,train__Lung MRI (592).png,..\dataset_split\train\cancer\train__Lung MRI (592).png
train,cancer,Lung MRI (375).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (375).png,417,296,RGBA,train,train__Lung MRI (375).png,..\dataset_split\train\cancer\train__Lung MRI (375).png
validate,cancer,Lung MRI (791).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (791).png,423,242,RGBA,train,validate__Lung MRI (791).png,..\dataset_split\train\cancer\validate__Lung MRI (791).png
validate,no_cancer,LUNG MRI NC (302).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (302).png,512,512,RGBA,train,validate__LUNG MRI NC (302).png,..\dataset_split\train\no_cancer\validate__LUNG MRI NC (302).png
validate,cancer,Lung MRI (974).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (974).png,386,198,RGBA,train,validate__Lung MRI (974).png,..\dataset_split\train\cancer\validate__Lung MRI (974).png
train,cancer,Lung MRI (1000).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (1000).png,512,512,RGBA,train,train__Lung MRI (1000).png,..\dataset_split\train\cancer\train__Lung MRI (1000).png
validate,no_cancer,LUNG MRI NC (201).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (201).png,512,512,RGBA,train,validate__LUNG MRI NC (201).png,..\dataset_split\train\no_cancer\validate__LUNG MRI NC (201).png
train,cancer,Lung MRI (213).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (213).png,406,253,RGBA,train,train__Lung MRI (213).png,..\dataset_split\train\cancer\train__Lung MRI (213).png
train,no_cancer,LUNG MRI-NC (17).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (17).png,512,512,RGBA,train,train__LUNG MRI-NC (17).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (17).png
validate,cancer,Lung MRI (1391).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1391).png,512,512,RGBA,train,validate__Lung MRI (1391).png,..\dataset_split\train\cancer\validate__Lung MRI (1391).png
validate,no_cancer,LUNG MRI NC (236).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (236).png,512,512,RGBA,train,validate__LUNG MRI NC (236).png,..\dataset_split\train\no_cancer\validate__LUNG MRI NC (236).png
validate,cancer,Lung MRI (1349).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1349).png,405,361,RGBA,train,validate__Lung MRI (1349).png,..\dataset_split\train\cancer\validate__Lung MRI (1349).png
validate,cancer,Lung MRI (772).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (772).png,423,267,RGBA,train,validate__Lung MRI (772).png,..\dataset_split\train\cancer\validate__Lung MRI (772).png
train,cancer,Lung MRI (357).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (357).png,405,298,RGBA,train,train__Lung MRI (357).png,..\dataset_split\train\cancer\train__Lung MRI (357).png
train,cancer,Lung MRI (387).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (387).png,379,309,RGBA,train,train__Lung MRI (387).png,..\dataset_split\train\cancer\train__Lung MRI (387).png
validate,no_cancer,LUNG MRI NC (229).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (229).png,512,512,RGBA,train,validate__LUNG MRI NC (229).png,..\dataset_split\train\no_cancer\validate__LUNG MRI NC (229).png
validate,cancer,Lung MRI (1106).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1106).png,383,318,RGBA,train,validate__Lung MRI (1106).png,..\dataset_split\train\cancer\validate__Lung MRI (1106).png
validate,no_cancer,LUNG MRI NC (321).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (321).png,512,512,RGBA,train,validate__LUNG MRI NC (321).png,..\dataset_split\train\no_cancer\validate__LUNG MRI NC (321).png
train,no_cancer,LUNG MRI-NC (148).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (148).png,512,512,RGBA,train,train__LUNG MRI-NC (148).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (148).png
train,no_cancer,LUNG MRI-NC (906).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (906).png,512,512,RGBA,train,train__LUNG MRI-NC (906).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (906).png
validate,no_cancer,LUNG MRI NC (129).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (129).png,393,270,RGBA,train,validate__LUNG MRI NC (129).png,..\dataset_split\train\no_cancer\validate__LUNG MRI NC (129).png
validate,cancer,Lung MRI (1325).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1325).png,385,262,RGBA,train,validate__Lung MRI (1325).png,..\dataset_split\train\cancer\validate__Lung MRI (1325).png
train,cancer,Lung MRI (53).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (53).png,387,258,RGBA,train,train__Lung MRI (53).png,..\dataset_split\train\cancer\train__Lung MRI (53).png
validate,no_cancer,LUNG MRI NC (179).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (179).png,512,512,RGBA,train,validate__LUNG MRI NC (179).png,..\dataset_split\train\no_cancer\validate__LUNG MRI NC (179).png
validate,no_cancer,LUNG MRI NC (89).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (89).png,847,533,RGBA,train,validate__LUNG MRI NC (89).png,..\dataset_split\train\no_cancer\validate__LUNG MRI NC (89).png
train,no_cancer,LUNG MRI-NC (386).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (386).png,512,512,RGBA,train,train__LUNG MRI-NC (386).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (386).png
train,cancer,Lung MRI (404).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (404).png,448,329,RGBA,train,train__Lung MRI (404).png,..\dataset_split\train\cancer\train__Lung MRI (404).png
train,no_cancer,LUNG MRI-NC (916).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (916).png,512,512,RGBA,train,train__LUNG MRI-NC (916).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (916).png
train,no_cancer,LUNG MRI-NC (1230).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (1230).png,512,512,RGBA,train,train__LUNG MRI-NC (1230).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (1230).png
validate,cancer,Lung MRI (1103).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1103).png,407,279,RGBA,train,validate__Lung MRI (1103).png,..\dataset_split\train\cancer\validate__Lung MRI (1103).png
train,no_cancer,LUNG MRI-NC (5).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (5).png,512,512,RGBA,train,train__LUNG MRI-NC (5).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (5).png
train,no_cancer,LUNG MRI-NC (288).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (288).png,512,512,RGBA,train,train__LUNG MRI-NC (288).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (288).png
validate,cancer,Lung MRI (1193).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1193).png,468,332,RGBA,train,validate__Lung MRI (1193).png,..\dataset_split\train\cancer\validate__Lung MRI (1193).png
validate,no_cancer,LUNG MRI NC (430).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (430).png,512,512,RGBA,train,validate__LUNG MRI NC (430).png,..\dataset_split\train\no_cancer\validate__LUNG MRI NC (430).png
validate,cancer,Lung MRI (1042).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1042).png,364,249,RGBA,train,validate__Lung MRI (1042).png,..\dataset_split\train\cancer\validate__Lung MRI (1042).png
validate,cancer,Lung MRI (1345).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1345).png,457,430,RGBA,train,validate__Lung MRI (1345).png,..\dataset_split\train\cancer\validate__Lung MRI (1345).png
validate,cancer,Lung MRI (1184).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1184).png,454,347,RGBA,train,validate__Lung MRI (1184).png,..\dataset_split\train\cancer\validate__Lung MRI (1184).png
train,cancer,Lung MRI (353).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (353).png,404,240,RGBA,train,train__Lung MRI (353).png,..\dataset_split\train\cancer\train__Lung MRI (353).png
train,cancer,Lung MRI (714).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (714).png,512,512,RGBA,train,train__Lung MRI (714).png,..\dataset_split\train\cancer\train__Lung MRI (714).png
train,no_cancer,LUNG MRI-NC (1010).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (1010).png,512,512,RGBA,train,train__LUNG MRI-NC (1010).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (1010).png
train,no_cancer,LUNG MRI-NC (141).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (141).png,512,512,RGBA,train,train__LUNG MRI-NC (141).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (141).png
train,cancer,Lung MRI (383).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (383).png,395,314,RGBA,train,train__Lung MRI (383).png,..\dataset_split\train\cancer\train__Lung MRI (383).png
train,cancer,Lung MRI (228).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (228).png,386,277,RGBA,train,train__Lung MRI (228).png,..\dataset_split\train\cancer\train__Lung MRI (228).png
train,cancer,Lung MRI (646).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (646).png,512,512,RGBA,train,train__Lung MRI (646).png,..\dataset_split\train\cancer\train__Lung MRI (646).png
validate,no_cancer,LUNG MRI NC (102).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (102).png,453,425,RGBA,train,validate__LUNG MRI NC (102).png,..\dataset_split\train\no_cancer\validate__LUNG MRI NC (102).png
train,cancer,Lung MRI (250).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (250).png,416,272,RGBA,train,train__Lung MRI (250).png,..\dataset_split\train\cancer\train__Lung MRI (250).png
train,no_cancer,LUNG MRI-NC (514).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (514).png,512,512,RGBA,train,train__LUNG MRI-NC (514).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (514).png
validate,cancer,Lung MRI (1270).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1270).png,476,356,RGBA,train,validate__Lung MRI (1270).png,..\dataset_split\train\cancer\validate__Lung MRI (1270).png
train,cancer,Lung MRI (880).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (880).png,512,512,RGBA,train,train__Lung MRI (880).png,..\dataset_split\train\cancer\train__Lung MRI (880).png
train,cancer,Lung MRI (398).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (398).png,423,308,RGBA,train,train__Lung MRI (398).png,..\dataset_split\train\cancer\train__Lung MRI (398).png
validate,cancer,Lung MRI (956).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (956).png,446,296,RGBA,train,validate__Lung MRI (956).png,..\dataset_split\train\cancer\validate__Lung MRI (956).png
train,no_cancer,LUNG MRI-NC (483).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (483).png,512,512,RGBA,train,train__LUNG MRI-NC (483).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (483).png
validate,no_cancer,LUNG MRI NC (265).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (265).png,512,512,RGBA,train,validate__LUNG MRI NC (265).png,..\dataset_split\train\no_cancer\validate__LUNG MRI NC (265).png
train,no_cancer,LUNG MRI-NC (951).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (951).png,512,512,RGBA,train,train__LUNG MRI-NC (951).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (951).png
train,cancer,Lung MRI (638).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (638).png,425,404,L,train,train__Lung MRI (638).png,..\dataset_split\train\cancer\train__Lung MRI (638).png
train,cancer,Lung MRI (855).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (855).png,512,512,RGBA,train,train__Lung MRI (855).png,..\dataset_split\train\cancer\train__Lung MRI (855).png
train,cancer,Lung MRI (916).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (916).png,512,512,RGBA,train,train__Lung MRI (916).png,..\dataset_split\train\cancer\train__Lung MRI (916).png
train,no_cancer,LUNG MRI-NC (1186).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (1186).png,512,512,RGBA,train,train__LUNG MRI-NC (1186).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (1186).png
train,no_cancer,LUNG MRI-NC (1283).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (1283).png,512,512,RGBA,train,train__LUNG MRI-NC (1283).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (1283).png
validate,no_cancer,LUNG MRI NC (167).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (167).png,512,512,RGBA,train,validate__LUNG MRI NC (167).png,..\dataset_split\train\no_cancer\validate__LUNG MRI NC (167).png
train,no_cancer,LUNG MRI-NC (953).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (953).png,512,512,RGBA,train,train__LUNG MRI-NC (953).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (953).png
validate,no_cancer,LUNG MRI NC (1).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (1).png,630,626,RGBA,train,validate__LUNG MRI NC (1).png,..\dataset_split\train\no_cancer\validate__LUNG MRI NC (1).png
validate,no_cancer,LUNG MRI NC (100).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (100).png,366,234,RGBA,train,validate__LUNG MRI NC (100).png,..\dataset_split\train\no_cancer\validate__LUNG MRI NC (100).png
train,no_cancer,LUNG MRI-NC (375).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (375).png,512,512,RGBA,train,train__LUNG MRI-NC (375).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (375).png
train,no_cancer,LUNG MRI-NC (1091).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (1091).png,512,512,RGBA,train,train__LUNG MRI-NC (1091).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (1091).png
train,cancer,Lung MRI (878).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (878).png,512,512,RGBA,train,train__Lung MRI (878).png,..\dataset_split\train\cancer\train__Lung MRI (878).png
train,cancer,Lung MRI (984).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (984).png,512,512,RGBA,train,train__Lung MRI (984).png,..\dataset_split\train\cancer\train__Lung MRI (984).png
train,no_cancer,LUNG MRI-NC (220).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (220).png,512,512,RGBA,train,train__LUNG MRI-NC (220).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (220).png
train,no_cancer,LUNG MRI-NC (37).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (37).png,512,512,RGBA,train,train__LUNG MRI-NC (37).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (37).png
validate,cancer,Lung MRI (1222).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1222).png,419,317,RGBA,train,validate__Lung MRI (1222).png,..\dataset_split\train\cancer\validate__Lung MRI (1222).png
