group_id,path,source_dataset,raw_folder,filename,canonical_label,subtype,is_labeled,is_synthetic_source,corrupt,width,height,aspect_ratio,phash,phash_int,ahash,md5,case_key,group_root,group_size,label_conflict,group_sources,cross_dataset_duplicate,split_group,split,fold
472,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\Malignant cases\Malignant case (192).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/Malignant cases,Malignant case (192).jpg,Malignant,Unspecified,True,False,False,512,512,1.0,91264ef87982857f,10459134013712008575,00003e5adbff7e3c,d211f04105e31802f33ca15fb8d4fbbe,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases::192,1968,4,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases|CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases::38,trainval,0
473,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\Malignant cases\Malignant case (193).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/Malignant cases,Malignant case (193).jpg,Malignant,Unspecified,True,False,False,512,512,1.0,91264ef87980957f,10459134013711881599,00007e5adbff7e3c,07c4908d1904db825de5c4a0ea2a7f3f,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases::193,1969,8,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases|CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases::38,trainval,0
474,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\Malignant cases\Malignant case (195).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/Malignant cases,Malignant case (195).jpg,Malignant,Unspecified,True,False,False,512,512,1.0,910766fc7990b1c7,10450434694893842887,00247e5adbdf7e00,a12f3455a94c47836f315f4d8897f8f8,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases::195,1971,4,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases|CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases::39,trainval,4
475,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\Malignant cases\Malignant case (196).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/Malignant cases,Malignant case (196).jpg,Malignant,Unspecified,True,False,False,512,512,1.0,910766fc6d90b1c7,10450434694692516295,00247e5adbdf7e00,a94a0e296c72fcf29938b9dde5e3b528,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases::196,1972,4,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases|CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases::39,trainval,4
476,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\Malignant cases\Malignant case (197).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/Malignant cases,Malignant case (197).jpg,Malignant,Unspecified,True,False,False,512,512,1.0,910766fc6d98b147,10450434694693040455,00247e5adbdf7e00,8cb423d60bc8e83b6423c8ebdbc9e7a3,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases::197,1973,4,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases|CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases::39,trainval,4
477,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\Malignant cases\Malignant case (198).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/Malignant cases,Malignant case (198).jpg,Malignant,Unspecified,True,False,False,512,512,1.0,910766fc6998b14f,10450434694625931599,00247e5ecbdf7e00,bebf2ba35ce64edc88f42b8ba4bc662e,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases::198,1974,4,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases|CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases::39,trainval,4
478,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\Malignant cases\Malignant case (199).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/Malignant cases,Malignant case (199).jpg,Malignant,Unspecified,True,False,False,512,512,1.0,914366bc6dd8b0c7,10467322918421967047,00247e5ecfde7c00,151f02e4d55e3285f485bc65c954edee,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases::199,1975,4,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases|CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases::39,trainval,4
479,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\Malignant cases\Malignant case (2).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/Malignant cases,Malignant case (2).jpg,Malignant,Unspecified,True,False,False,512,512,1.0,d44a27ed795aa431,15297082985214026801,003c7edadb7e3c00,44877cbe779a2e6b452135dea0fd3b5e,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases::2,1976,20,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases|CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases::0,trainval,2
480,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\Malignant cases\Malignant case (20).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/Malignant cases,Malignant case (20).jpg,Malignant,Unspecified,True,False,False,512,512,1.0,85851ebe687965c5,9621129982092338629,003c7edbff7e1800,9726f977a4342967398a1adb42c971b5,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases::20,1977,4,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases|CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases::4,trainval,0
481,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\Malignant cases\Malignant case (200).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/Malignant cases,Malignant case (200).jpg,Malignant,Unspecified,True,False,False,801,512,1.564,813e57786aa14d97,9312977254145412503,00047edbdbcb7e7e,993eaa1b303d7557b9c4dbf532cb943c,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases::200,1978,4,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases|CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases::40,trainval,4
482,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\Malignant cases\Malignant case (201).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/Malignant cases,Malignant case (201).jpg,Malignant,Unspecified,True,False,False,801,512,1.564,812e56786ae16d97,9308472555010616727,002c7adbdbcb7e7e,25f4449ba26b5171d3c17ee60d86da54,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases::201,1979,4,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases|CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases::40,trainval,4
483,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\Malignant cases\Malignant case (202).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/Malignant cases,Malignant case (202).jpg,Malignant,Unspecified,True,False,False,801,512,1.564,812e16796a616dd7,9308402190553017815,003c7adbc9cb7e7e,aab6b69ced7e33f9b954a58e3d977e6d,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases::202,1980,4,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases|CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases::40,trainval,4
484,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\Malignant cases\Malignant case (203).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/Malignant cases,Malignant case (203).jpg,Malignant,Unspecified,True,False,False,801,512,1.564,812e56796a6167c7,9308472559297193927,003c7adbc9cb7e7e,57eb18e197e0a8a8587d1f8e49df8752,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases::203,1981,4,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases|CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases::40,trainval,4
485,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\Malignant cases\Malignant case (204).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/Malignant cases,Malignant case (204).jpg,Malignant,Unspecified,True,False,False,801,512,1.564,812e56796a616fc5,9308472559297195973,003e7ad9d9cb5a7e,483fca734f2c4e50ab3fa0b4b699982e,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases::204,1982,4,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases|CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases::40,trainval,4
486,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\Malignant cases\Malignant case (205).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/Malignant cases,Malignant case (205).jpg,Malignant,Unspecified,True,False,False,801,512,1.564,812e57786a6167e5,9308473654513854437,003e7ad9d9cb5a7e,35e42dcdf264aadc7ab819906e071bd1,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases::205,1983,4,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases|CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases::41,trainval,3
487,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\Malignant cases\Malignant case (206).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/Malignant cases,Malignant case (206).jpg,Malignant,Unspecified,True,False,False,801,512,1.564,812e17786a616fe5,9308403285769678821,003e72d9d9cb5a7e,bb2c21e17d188628d78d6f752a13438a,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases::206,1984,4,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases|CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases::41,trainval,3
488,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\Malignant cases\Malignant case (207).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/Malignant cases,Malignant case (207).jpg,Malignant,Unspecified,True,False,False,801,512,1.564,812617786a716fe5,9306151485957042149,003e62d9d9cb5a7c,85225f8c4826bbd56c64ca902b28d89f,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases::207,1985,4,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases|CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases::41,trainval,3
489,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\Malignant cases\Malignant case (208).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/Malignant cases,Malignant case (208).jpg,Malignant,Unspecified,True,False,False,801,512,1.564,812657786a796b65,9306221854701742949,003e42d9d9cb5a7c,8db86bf33b451a10b10657b206960e8e,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases::208,1986,4,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases|CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases::41,trainval,3
490,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\Malignant cases\Malignant case (209).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/Malignant cases,Malignant case (209).jpg,Malignant,Unspecified,True,False,False,801,512,1.564,9126173a5a796b65,10459072724008004453,003e4ad9d9cb5a7c,ef53eeeedf1d0989e07339d7cac3c0d2,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases::209,1987,8,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases|CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases::41,trainval,3
491,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\Malignant cases\Malignant case (21).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/Malignant cases,Malignant case (21).jpg,Malignant,Unspecified,True,False,False,512,512,1.0,81913e3e687965e5,9336311940277429733,003c7efbff7e1800,718dd352cb543db362691be1741db29c,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases::21,1988,4,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases|CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases::4,trainval,0
492,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\Malignant cases\Malignant case (211).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/Malignant cases,Malignant case (211).jpg,Malignant,Unspecified,True,False,False,801,512,1.564,9926173a4e697b61,11035533476109056865,003e4ad9d9cb5a3c,5bbe2cb6a56c9e3d6b9d23628d6ea334,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases::211,1990,8,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases|CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases::42,trainval,2
493,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\Malignant cases\Malignant case (213).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/Malignant cases,Malignant case (213).jpg,Malignant,Unspecified,True,False,False,801,512,1.564,9926573a0e797b60,11035603843780541280,003e4ad9d9cb5a3c,011e567b9e02fec0ee4bcf7711ce4ea0,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases::213,1992,4,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases|CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases::42,trainval,2
494,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\Malignant cases\Malignant case (214).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/Malignant cases,Malignant case (214).jpg,Malignant,Unspecified,True,False,False,801,512,1.564,9926573a0e797b21,11035603843780541217,003e4ad9d9cb5a3c,60194f2f7cf42dc4e88e41807a26d4fd,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases::214,1993,8,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases|CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases::42,trainval,2
495,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\Malignant cases\Malignant case (216).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/Malignant cases,Malignant case (216).jpg,Malignant,Unspecified,True,False,False,801,512,1.564,9926573a4e393a69,11035603844850072169,043e4a59d9cb5a3c,af3a9eb4af21a4c28cf909c8ce9712d2,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases::216,1995,8,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases|CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases::43,trainval,1
496,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\Malignant cases\Malignant case (218).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/Malignant cases,Malignant case (218).jpg,Malignant,Unspecified,True,False,False,801,512,1.564,9926576a4e393a69,11035604051008502377,043e5859d94b5a3c,35cd5a3c4c46ceb2780ed56b4885a19c,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases::218,1997,4,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases|CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases::43,trainval,1
